Date;CustomerKey;ProductKey;AccountKey;Value
2024-10-01;3;1;3;6125
2024-10-01;3;1;4;26560
2024-10-01;4;1;1;264
2024-10-01;4;1;2;37525
2024-10-01;4;1;3;5117
2024-10-01;4;1;4;22189
2024-10-01;5;1;1;290
2024-10-01;5;1;2;41221
2024-10-01;5;1;3;5621
2024-10-01;5;1;4;24374
2024-10-01;6;1;1;217
2024-10-01;6;1;2;30844
2024-10-01;6;1;3;6771
2024-10-01;6;1;4;18239
2024-10-01;7;1;1;169
2024-10-01;7;1;2;24022
2024-10-01;7;1;3;5273
2024-10-01;7;1;4;14204
2024-10-01;8;1;1;110
2024-10-01;8;1;2;15635
2024-10-01;8;1;3;1360
2024-10-01;8;1;4;9246
2024-10-01;9;1;1;88
2024-10-01;9;1;2;12508
2024-10-01;9;1;3;1088
2024-10-01;9;1;4;7396
2024-10-01;10;1;1;228
2024-10-01;10;1;2;32408
2024-10-01;10;1;3;5719
2024-10-01;10;1;4;19163
2024-10-01;11;1;1;171
2024-10-01;11;1;2;24306
2024-10-01;11;1;3;4289
2024-10-01;11;1;4;14373
2024-10-01;12;1;1;114
2024-10-01;12;1;2;16204
2024-10-01;12;1;3;2860
2024-10-01;12;1;4;9582
2024-10-01;1;2;1;291
2024-10-01;1;2;2;45559
2024-10-01;1;2;3;6213
2024-10-01;1;2;4;25652
2024-10-01;2;2;1;208
2024-10-01;2;2;2;32564
2024-10-01;2;2;3;4441
2024-10-01;2;2;4;18335
2024-10-01;3;2;1;249
2024-10-01;3;2;2;38983
2024-10-01;3;2;3;5316
2024-10-01;3;2;4;21949
2024-10-01;4;2;1;208
2024-10-01;4;2;2;32564
2024-10-01;4;2;3;4441
2024-10-01;4;2;4;18335
2024-10-01;5;2;1;229
2024-10-01;5;2;2;35852
2024-10-01;5;2;3;4889
2024-10-01;5;2;4;20186
2024-10-01;6;2;1;171
2024-10-01;6;2;2;26772
2024-10-01;6;2;3;5877
2024-10-01;6;2;4;15074
2024-10-01;7;2;1;133
2024-10-01;7;2;2;20822
2024-10-01;7;2;3;4571
2024-10-01;7;2;4;11724
2024-10-01;8;2;1;87
2024-10-01;8;2;2;13621
2024-10-01;8;2;3;1184
2024-10-01;8;2;4;7669
2024-10-01;9;2;1;69
2024-10-01;9;2;2;10803
2024-10-01;9;2;3;939
2024-10-01;9;2;4;6082
2024-10-01;10;2;1;180
2024-10-01;10;2;2;28181
2024-10-01;10;2;3;4973
2024-10-01;10;2;4;15867
2024-10-01;11;2;1;135
2024-10-01;11;2;2;21136
2024-10-01;11;2;3;3730
2024-10-01;11;2;4;11900
2024-10-01;12;2;1;90
2024-10-01;12;2;2;14090
2024-10-01;12;2;3;2487
2024-10-01;12;2;4;7933
2024-10-01;1;3;1;146
2024-10-01;1;3;2;25264
2024-10-01;1;3;3;3445
2024-10-01;1;3;4;13768
2024-10-01;2;3;1;103
2024-10-01;2;3;2;17823
2024-10-01;2;3;3;2430
2024-10-01;2;3;4;9713
2024-10-01;3;3;1;124
2024-10-01;3;3;2;21457
2024-10-01;3;3;3;2926
2024-10-01;3;3;4;11693
2024-10-01;4;3;1;103
2024-10-01;4;3;2;17823
2024-10-01;4;3;3;2430
2024-10-01;4;3;4;9713
2024-10-01;5;3;1;114
2024-10-01;5;3;2;19727
2024-10-01;5;3;3;2690
2024-10-01;5;3;4;10750
2024-10-01;6;3;1;85
2024-10-01;6;3;2;14708
2024-10-01;6;3;3;3229
2024-10-01;6;3;4;8016
2024-10-01;7;3;1;66
2024-10-01;7;3;2;11421
2024-10-01;7;3;3;2507
2024-10-01;7;3;4;6224
2024-10-01;8;3;1;43
2024-10-01;8;3;2;7441
2024-10-01;8;3;3;647
2024-10-01;8;3;4;4055
2024-10-01;9;3;1;34
2024-10-01;9;3;2;5883
2024-10-01;9;3;3;512
2024-10-01;9;3;4;3206
2024-10-01;10;3;1;90
2024-10-01;10;3;2;15574
2024-10-01;10;3;3;2748
2024-10-01;10;3;4;8487
2024-10-01;11;3;1;67
2024-10-01;11;3;2;11594
2024-10-01;11;3;3;2046
2024-10-01;11;3;4;6318
2024-10-01;12;3;1;45
2024-10-01;12;3;2;7787
2024-10-01;12;3;3;1374
2024-10-01;12;3;4;4244
2024-10-01;1;4;1;83
2024-10-01;1;4;2;12824
2024-10-01;1;4;3;1749
2024-10-01;1;4;4;7487
2024-10-01;2;4;1;61
2024-10-01;2;4;2;9424
2024-10-01;2;4;3;1285
2024-10-01;2;4;4;5502
2024-10-01;3;4;1;73
2024-10-01;3;4;2;11278
2024-10-01;3;4;3;1538
2024-10-01;3;4;4;6585
2024-10-01;4;4;1;61
2024-10-01;4;4;2;9424
2024-10-01;4;4;3;1285
2024-10-01;4;4;4;5502
2024-10-01;5;4;1;67
2024-10-01;5;4;2;10352
2024-10-01;5;4;3;1412
2024-10-01;5;4;4;6043
2024-10-01;6;4;1;54
2024-10-01;6;4;2;8343
2024-10-01;6;4;3;1831
2024-10-01;6;4;4;4871
2024-10-01;7;4;1;42
2024-10-01;7;4;2;6489
2024-10-01;7;4;3;1424
2024-10-01;7;4;4;3788
2024-10-01;8;4;1;33
2024-10-01;8;4;2;5098
2024-10-01;8;4;3;443
2024-10-01;8;4;4;2977
2024-10-01;9;4;1;27
2024-10-01;9;4;2;4172
2024-10-01;9;4;3;363
2024-10-01;9;4;4;2435
2024-10-01;10;4;1;44
2024-10-01;10;4;2;6798
2024-10-01;10;4;3;1200
2024-10-01;10;4;4;3969
2024-10-01;11;4;1;33
2024-10-01;11;4;2;5098
2024-10-01;11;4;3;900
2024-10-01;11;4;4;2977
2024-10-01;12;4;1;22
2024-10-01;12;4;2;3399
2024-10-01;12;4;3;600
2024-10-01;12;4;4;1984
2024-10-01;1;5;1;44
2024-10-01;1;5;2;7795
2024-10-01;1;5;3;1063
2024-10-01;1;5;4;4284
2024-10-01;2;5;1;31
2024-10-01;2;5;2;5492
2024-10-01;2;5;3;749
2024-10-01;2;5;4;3019
2024-10-01;3;5;1;38
2024-10-01;3;5;2;6732
2024-10-01;3;5;3;918
2024-10-01;3;5;4;3700
2024-10-01;4;5;1;31
2024-10-01;4;5;2;5492
2024-10-01;4;5;3;749
2024-10-01;4;5;4;3019
2024-10-01;5;5;1;34
2024-10-01;5;5;2;6023
2024-10-01;5;5;3;821
2024-10-01;5;5;4;3311
2024-10-01;6;5;1;28
2024-10-01;6;5;2;4960
2024-10-01;6;5;3;1089
2024-10-01;6;5;4;2726
2024-10-01;7;5;1;22
2024-10-01;7;5;2;3898
2024-10-01;7;5;3;856
2024-10-01;7;5;4;2142
2024-10-01;8;5;1;17
2024-10-01;8;5;2;3012
2024-10-01;8;5;3;262
2024-10-01;8;5;4;1655
2024-10-01;9;5;1;14
2024-10-01;9;5;2;2480
2024-10-01;9;5;3;216
2024-10-01;9;5;4;1363
2024-10-01;10;5;1;23
2024-10-01;10;5;2;4075
2024-10-01;10;5;3;719
2024-10-01;10;5;4;2240
2024-10-01;11;5;1;17
2024-10-01;11;5;2;3012
2024-10-01;11;5;3;531
2024-10-01;11;5;4;1655
2024-10-01;12;5;1;11
2024-10-01;12;5;2;1949
2024-10-01;12;5;3;344
2024-10-01;12;5;4;1071
2024-10-01;1;6;1;26
2024-10-01;1;6;2;5490
2024-10-01;1;6;3;749
2024-10-01;1;6;4;3145
2024-10-01;2;6;1;18
2024-10-01;2;6;2;3801
2024-10-01;2;6;3;518
2024-10-01;2;6;4;2177
2024-10-01;3;6;1;22
2024-10-01;3;6;2;4645
2024-10-01;3;6;3;633
2024-10-01;3;6;4;2661
2024-10-01;4;6;1;18
2024-10-01;4;6;2;3801
2024-10-01;4;6;3;518
2024-10-01;4;6;4;2177
2024-10-01;5;6;1;20
2024-10-01;5;6;2;4223
2024-10-01;5;6;3;576
2024-10-01;5;6;4;2419
2024-10-01;6;6;1;23
2024-10-01;6;6;2;4856
2024-10-01;6;6;3;1066
2024-10-01;6;6;4;2782
2024-10-01;7;6;1;18
2024-10-01;7;6;2;3801
2024-10-01;7;6;3;834
2024-10-01;7;6;4;2177
2024-10-01;8;6;1;19
2024-10-01;8;6;2;4012
2024-10-01;8;6;3;349
2024-10-01;8;6;4;2298
2024-10-01;9;6;1;15
2024-10-01;9;6;2;3167
2024-10-01;9;6;3;275
2024-10-01;9;6;4;1814
2024-10-01;10;6;1;23
2024-10-01;10;6;2;4856
2024-10-01;10;6;3;857
2024-10-01;10;6;4;2782
2024-10-01;11;6;1;17
2024-10-01;11;6;2;3590
2024-10-01;11;6;3;633
2024-10-01;11;6;4;2056
2024-10-01;12;6;1;11
2024-10-01;12;6;2;2323
2024-10-01;12;6;3;410
2024-10-01;12;6;4;1330
2024-10-01;1;7;1;30
2024-10-01;1;7;2;5933
2024-10-01;1;7;3;809
2024-10-01;1;7;4;3382
2024-10-01;2;7;1;22
2024-10-01;2;7;2;4351
2024-10-01;2;7;3;593
2024-10-01;2;7;4;2480
2024-10-01;3;7;1;26
2024-10-01;3;7;2;5142
2024-10-01;3;7;3;701
2024-10-01;3;7;4;2931
2024-10-01;4;7;1;22
2024-10-01;4;7;2;4351
2024-10-01;4;7;3;593
2024-10-01;4;7;4;2480
2024-10-01;5;7;1;24
2024-10-01;5;7;2;4746
2024-10-01;5;7;3;647
2024-10-01;5;7;4;2706
2024-10-01;6;7;1;28
2024-10-01;6;7;2;5537
2024-10-01;6;7;3;1216
2024-10-01;6;7;4;3157
2024-10-01;7;7;1;22
2024-10-01;7;7;2;4351
2024-10-01;7;7;3;955
2024-10-01;7;7;4;2480
2024-10-01;8;7;1;24
2024-10-01;8;7;2;4746
2024-10-01;8;7;3;413
2024-10-01;8;7;4;2706
2024-10-01;9;7;1;19
2024-10-01;9;7;2;3757
2024-10-01;9;7;3;327
2024-10-01;9;7;4;2142
2024-10-01;10;7;1;28
2024-10-01;10;7;2;5537
2024-10-01;10;7;3;977
2024-10-01;10;7;4;3157
2024-10-01;11;7;1;21
2024-10-01;11;7;2;4153
2024-10-01;11;7;3;733
2024-10-01;11;7;4;2368
2024-10-01;12;7;1;14
2024-10-01;12;7;2;2769
2024-10-01;12;7;3;489
2024-10-01;12;7;4;1578
2024-10-01;1;8;1;20
2024-10-01;1;8;2;4944
2024-10-01;1;8;3;674
2024-10-01;1;8;4;2706
2024-10-01;2;8;1;14
2024-10-01;2;8;2;3461
2024-10-01;2;8;3;472
2024-10-01;2;8;4;1894
2024-10-01;3;8;1;17
2024-10-01;3;8;2;4202
2024-10-01;3;8;3;573
2024-10-01;3;8;4;2300
2024-10-01;4;8;1;14
2024-10-01;4;8;2;3461
2024-10-01;4;8;3;472
2024-10-01;4;8;4;1894
2024-10-01;5;8;1;16
2024-10-01;5;8;2;3955
2024-10-01;5;8;3;539
2024-10-01;5;8;4;2165
2024-10-01;6;8;1;18
2024-10-01;6;8;2;4450
2024-10-01;6;8;3;977
2024-10-01;6;8;4;2435
2024-10-01;7;8;1;14
2024-10-01;7;8;2;3461
2024-10-01;7;8;3;760
2024-10-01;7;8;4;1894
2024-10-01;8;8;1;15
2024-10-01;8;8;2;3708
2024-10-01;8;8;3;322
2024-10-01;8;8;4;2029
2024-10-01;9;8;1;12
2024-10-01;9;8;2;2966
2024-10-01;9;8;3;258
2024-10-01;9;8;4;1624
2024-10-01;10;8;1;18
2024-10-01;10;8;2;4450
2024-10-01;10;8;3;785
2024-10-01;10;8;4;2435
2024-10-01;11;8;1;13
2024-10-01;11;8;2;3214
2024-10-01;11;8;3;567
2024-10-01;11;8;4;1759
2024-10-01;12;8;1;9
2024-10-01;12;8;2;2225
2024-10-01;12;8;3;393
2024-10-01;12;8;4;1218
2024-10-01;1;10;1;65
2024-10-01;1;10;2;8837
2024-10-01;1;10;3;1205
2024-10-01;1;10;4;5330
2024-10-01;2;10;1;47
2024-10-01;2;10;2;6390
2024-10-01;2;10;3;871
2024-10-01;2;10;4;3854
2024-10-01;3;10;1;56
2024-10-01;3;10;2;7614
2024-10-01;3;10;3;1038
2024-10-01;3;10;4;4592
2024-10-01;4;10;1;47
2024-10-01;4;10;2;6390
2024-10-01;4;10;3;871
2024-10-01;4;10;4;3854
2024-10-01;5;10;1;51
2024-10-01;5;10;2;6934
2024-10-01;5;10;3;946
2024-10-01;5;10;4;4182
2024-10-01;6;10;1;29
2024-10-01;6;10;2;3943
2024-10-01;6;10;3;866
2024-10-01;6;10;4;2378
2024-10-01;7;10;1;23
2024-10-01;7;10;2;3127
2024-10-01;7;10;3;686
2024-10-01;7;10;4;1886
2024-10-01;8;10;1;11
2024-10-01;8;10;2;1496
2024-10-01;8;10;3;130
2024-10-01;8;10;4;902
2024-10-01;9;10;1;9
2024-10-01;9;10;2;1224
2024-10-01;9;10;3;106
2024-10-01;9;10;4;738
2024-10-01;10;10;1;23
2024-10-01;10;10;2;3127
2024-10-01;10;10;3;552
2024-10-01;10;10;4;1886
2024-10-01;11;10;1;17
2024-10-01;11;10;2;2311
2024-10-01;11;10;3;408
2024-10-01;11;10;4;1394
2024-10-01;12;10;1;12
2024-10-01;12;10;2;1632
2024-10-01;12;10;3;288
2024-10-01;12;10;4;984
2024-10-01;1;11;1;28
2024-10-01;1;11;2;3576
2024-10-01;1;11;3;488
2024-10-01;1;11;4;2181
2024-10-01;2;11;1;19
2024-10-01;2;11;2;2427
2024-10-01;2;11;3;331
2024-10-01;2;11;4;1480
2024-10-01;3;11;1;23
2024-10-01;3;11;2;2938
2024-10-01;3;11;3;401
2024-10-01;3;11;4;1792
2024-10-01;4;11;1;19
2024-10-01;4;11;2;2427
2024-10-01;4;11;3;331
2024-10-01;4;11;4;1480
2024-10-01;5;11;1;21
2024-10-01;5;11;2;2682
2024-10-01;5;11;3;366
2024-10-01;5;11;4;1636
2024-10-01;6;11;1;12
2024-10-01;6;11;2;1533
2024-10-01;6;11;3;336
2024-10-01;6;11;4;935
2024-10-01;7;11;1;9
2024-10-01;7;11;2;1149
2024-10-01;7;11;3;252
2024-10-01;7;11;4;701
2024-10-01;8;11;1;4
2024-10-01;8;11;2;511
2024-10-01;8;11;3;44
2024-10-01;8;11;4;312
2024-10-01;9;11;1;4
2024-10-01;9;11;2;511
2024-10-01;9;11;3;44
2024-10-01;9;11;4;312
2024-10-01;10;11;1;9
2024-10-01;10;11;2;1149
2024-10-01;10;11;3;203
2024-10-01;10;11;4;701
2024-10-01;11;11;1;7
2024-10-01;11;11;2;894
2024-10-01;11;11;3;158
2024-10-01;11;11;4;545
2024-10-01;12;11;1;5
2024-10-01;12;11;2;639
2024-10-01;12;11;3;113
2024-10-01;12;11;4;389
2024-11-01;1;1;1;341
2024-11-01;1;1;2;48470
2024-11-01;1;1;3;6610
2024-11-01;1;1;4;28661
2024-11-01;2;1;1;243
2024-11-01;2;1;2;34540
2024-11-01;2;1;3;4710
2024-11-01;2;1;4;20424
2024-11-01;3;1;1;292
2024-11-01;3;1;2;41505
2024-11-01;3;1;3;5660
2024-11-01;3;1;4;24543
2024-11-01;4;1;1;243
2024-11-01;4;1;2;34540
2024-11-01;4;1;3;4710
2024-11-01;4;1;4;20424
2024-11-01;5;1;1;268
2024-11-01;5;1;2;38094
2024-11-01;5;1;3;5195
2024-11-01;5;1;4;22525
2024-11-01;6;1;1;201
2024-11-01;6;1;2;28570
2024-11-01;6;1;3;6271
2024-11-01;6;1;4;16894
2024-11-01;7;1;1;156
2024-11-01;7;1;2;22174
2024-11-01;7;1;3;4867
2024-11-01;7;1;4;13112
2024-11-01;8;1;1;101
2024-11-01;8;1;2;14356
2024-11-01;8;1;3;1248
2024-11-01;8;1;4;8489
2024-11-01;9;1;1;81
2024-11-01;9;1;2;11513
2024-11-01;9;1;3;1001
2024-11-01;9;1;4;6808
2024-11-01;10;1;1;211
2024-11-01;10;1;2;29992
2024-11-01;10;1;3;5293
2024-11-01;10;1;4;17735
2024-11-01;11;1;1;158
2024-11-01;11;1;2;22458
2024-11-01;11;1;3;3963
2024-11-01;11;1;4;13280
2024-11-01;12;1;1;105
2024-11-01;12;1;2;14925
2024-11-01;12;1;3;2634
2024-11-01;12;1;4;8825
2024-11-01;1;2;1;277
2024-11-01;1;2;2;43367
2024-11-01;1;2;3;5914
2024-11-01;1;2;4;24418
2024-11-01;2;2;1;198
2024-11-01;2;2;2;30999
2024-11-01;2;2;3;4227
2024-11-01;2;2;4;17454
2024-11-01;3;2;1;237
2024-11-01;3;2;2;37105
2024-11-01;3;2;3;5060
2024-11-01;3;2;4;20892
2024-11-01;4;2;1;198
2024-11-01;4;2;2;30999
2024-11-01;4;2;3;4227
2024-11-01;4;2;4;17454
2024-11-01;5;2;1;217
2024-11-01;5;2;2;33974
2024-11-01;5;2;3;4633
2024-11-01;5;2;4;19129
2024-11-01;6;2;1;163
2024-11-01;6;2;2;25519
2024-11-01;6;2;3;5602
2024-11-01;6;2;4;14368
2024-11-01;7;2;1;127
2024-11-01;7;2;2;19883
2024-11-01;7;2;3;4365
2024-11-01;7;2;4;11195
2024-11-01;8;2;1;82
2024-11-01;8;2;2;12838
2024-11-01;8;2;3;1116
2024-11-01;8;2;4;7228
2024-11-01;9;2;1;66
2024-11-01;9;2;2;10333
2024-11-01;9;2;3;899
2024-11-01;9;2;4;5818
2024-11-01;10;2;1;171
2024-11-01;10;2;2;26772
2024-11-01;10;2;3;4724
2024-11-01;10;2;4;15074
2024-11-01;11;2;1;128
2024-11-01;11;2;2;20040
2024-11-01;11;2;3;3536
2024-11-01;11;2;4;11283
2024-11-01;12;2;1;86
2024-11-01;12;2;2;13464
2024-11-01;12;2;3;2376
2024-11-01;12;2;4;7581
2024-11-01;1;3;1;140
2024-11-01;1;3;2;24226
2024-11-01;1;3;3;3303
2024-11-01;1;3;4;13202
2024-11-01;2;3;1;99
2024-11-01;2;3;2;17131
2024-11-01;2;3;3;2336
2024-11-01;2;3;4;9336
2024-11-01;3;3;1;119
2024-11-01;3;3;2;20592
2024-11-01;3;3;3;2808
2024-11-01;3;3;4;11222
2024-11-01;4;3;1;99
2024-11-01;4;3;2;17131
2024-11-01;4;3;3;2336
2024-11-01;4;3;4;9336
2024-11-01;5;3;1;109
2024-11-01;5;3;2;18861
2024-11-01;5;3;3;2572
2024-11-01;5;3;4;10279
2024-11-01;6;3;1;82
2024-11-01;6;3;2;14189
2024-11-01;6;3;3;3115
2024-11-01;6;3;4;7733
2024-11-01;7;3;1;64
2024-11-01;7;3;2;11075
2024-11-01;7;3;3;2431
2024-11-01;7;3;4;6035
2024-11-01;8;3;1;41
2024-11-01;8;3;2;7095
2024-11-01;8;3;3;617
2024-11-01;8;3;4;3866
2024-11-01;9;3;1;33
2024-11-01;9;3;2;5710
2024-11-01;9;3;3;497
2024-11-01;9;3;4;3112
2024-11-01;10;3;1;86
2024-11-01;10;3;2;14881
2024-11-01;10;3;3;2626
2024-11-01;10;3;4;8110
2024-11-01;11;3;1;65
2024-11-01;11;3;2;11248
2024-11-01;11;3;3;1985
2024-11-01;11;3;4;6130
2024-11-01;12;3;1;43
2024-11-01;12;3;2;7441
2024-11-01;12;3;3;1313
2024-11-01;12;3;4;4055
2024-11-01;1;4;1;92
2024-11-01;1;4;2;14214
2024-11-01;1;4;3;1938
2024-11-01;1;4;4;8298
2024-11-01;2;4;1;67
2024-11-01;2;4;2;10352
2024-11-01;2;4;3;1412
2024-11-01;2;4;4;6043
2024-11-01;3;4;1;80
2024-11-01;3;4;2;12360
2024-11-01;3;4;3;1685
2024-11-01;3;4;4;7216
2024-11-01;4;4;1;67
2024-11-01;4;4;2;10352
2024-11-01;4;4;3;1412
2024-11-01;4;4;4;6043
2024-11-01;5;4;1;73
2024-11-01;5;4;2;11278
2024-11-01;5;4;3;1538
2024-11-01;5;4;4;6585
2024-11-01;6;4;1;60
2024-11-01;6;4;2;9270
2024-11-01;6;4;3;2035
2024-11-01;6;4;4;5412
2024-11-01;7;4;1;47
2024-11-01;7;4;2;7262
2024-11-01;7;4;3;1594
2024-11-01;7;4;4;4239
2024-11-01;8;4;1;37
2024-11-01;8;4;2;5716
2024-11-01;8;4;3;497
2024-11-01;8;4;4;3337
2024-11-01;9;4;1;29
2024-11-01;9;4;2;4480
2024-11-01;9;4;3;390
2024-11-01;9;4;4;2616
2024-11-01;10;4;1;48
2024-11-01;10;4;2;7416
2024-11-01;10;4;3;1309
2024-11-01;10;4;4;4330
2024-11-01;11;4;1;36
2024-11-01;11;4;2;5562
2024-11-01;11;4;3;982
2024-11-01;11;4;4;3247
2024-11-01;12;4;1;24
2024-11-01;12;4;2;3708
2024-11-01;12;4;3;654
2024-11-01;12;4;4;2165
2024-11-01;1;5;1;48
2024-11-01;1;5;2;8504
2024-11-01;1;5;3;1160
2024-11-01;1;5;4;4674
2024-11-01;2;5;1;34
2024-11-01;2;5;2;6023
2024-11-01;2;5;3;821
2024-11-01;2;5;4;3311
2024-11-01;3;5;1;41
2024-11-01;3;5;2;7264
2024-11-01;3;5;3;990
2024-11-01;3;5;4;3992
2024-11-01;4;5;1;34
2024-11-01;4;5;2;6023
2024-11-01;4;5;3;821
2024-11-01;4;5;4;3311
2024-11-01;5;5;1;38
2024-11-01;5;5;2;6732
2024-11-01;5;5;3;918
2024-11-01;5;5;4;3700
2024-11-01;6;5;1;31
2024-11-01;6;5;2;5492
2024-11-01;6;5;3;1206
2024-11-01;6;5;4;3019
2024-11-01;7;5;1;24
2024-11-01;7;5;2;4252
2024-11-01;7;5;3;933
2024-11-01;7;5;4;2337
2024-11-01;8;5;1;19
2024-11-01;8;5;2;3366
2024-11-01;8;5;3;293
2024-11-01;8;5;4;1850
2024-11-01;9;5;1;15
2024-11-01;9;5;2;2657
2024-11-01;9;5;3;231
2024-11-01;9;5;4;1461
2024-11-01;10;5;1;25
2024-11-01;10;5;2;4429
2024-11-01;10;5;3;782
2024-11-01;10;5;4;2434
2024-11-01;11;5;1;19
2024-11-01;11;5;2;3366
2024-11-01;11;5;3;594
2024-11-01;11;5;4;1850
2024-11-01;12;5;1;12
2024-11-01;12;5;2;2126
2024-11-01;12;5;3;375
2024-11-01;12;5;4;1168
2024-11-01;1;6;1;21
2024-11-01;1;6;2;4434
2024-11-01;1;6;3;605
2024-11-01;1;6;4;2540
2024-11-01;2;6;1;16
2024-11-01;2;6;2;3378
2024-11-01;2;6;3;461
2024-11-01;2;6;4;1935
2024-11-01;3;6;1;19
2024-11-01;3;6;2;4012
2024-11-01;3;6;3;547
2024-11-01;3;6;4;2298
2024-11-01;4;6;1;16
2024-11-01;4;6;2;3378
2024-11-01;4;6;3;461
2024-11-01;4;6;4;1935
2024-11-01;5;6;1;17
2024-11-01;5;6;2;3590
2024-11-01;5;6;3;489
2024-11-01;5;6;4;2056
2024-11-01;6;6;1;20
2024-11-01;6;6;2;4223
2024-11-01;6;6;3;927
2024-11-01;6;6;4;2419
2024-11-01;7;6;1;16
2024-11-01;7;6;2;3378
2024-11-01;7;6;3;742
2024-11-01;7;6;4;1935
2024-11-01;8;6;1;17
2024-11-01;8;6;2;3590
2024-11-01;8;6;3;312
2024-11-01;8;6;4;2056
2024-11-01;9;6;1;13
2024-11-01;9;6;2;2745
2024-11-01;9;6;3;239
2024-11-01;9;6;4;1572
2024-11-01;10;6;1;20
2024-11-01;10;6;2;4223
2024-11-01;10;6;3;745
2024-11-01;10;6;4;2419
2024-11-01;11;6;1;15
2024-11-01;11;6;2;3167
2024-11-01;11;6;3;559
2024-11-01;11;6;4;1814
2024-11-01;12;6;1;10
2024-11-01;12;6;2;2112
2024-11-01;12;6;3;373
2024-11-01;12;6;4;1210
2024-11-01;1;7;1;25
2024-11-01;1;7;2;4944
2024-11-01;1;7;3;674
2024-11-01;1;7;4;2819
2024-11-01;2;7;1;17
2024-11-01;2;7;2;3362
2024-11-01;2;7;3;458
2024-11-01;2;7;4;1917
2024-11-01;3;7;1;21
2024-11-01;3;7;2;4153
2024-11-01;3;7;3;566
2024-11-01;3;7;4;2368
2024-11-01;4;7;1;17
2024-11-01;4;7;2;3362
2024-11-01;4;7;3;458
2024-11-01;4;7;4;1917
2024-11-01;5;7;1;19
2024-11-01;5;7;2;3757
2024-11-01;5;7;3;512
2024-11-01;5;7;4;2142
2024-11-01;6;7;1;22
2024-11-01;6;7;2;4351
2024-11-01;6;7;3;955
2024-11-01;6;7;4;2480
2024-11-01;7;7;1;17
2024-11-01;7;7;2;3362
2024-11-01;7;7;3;738
2024-11-01;7;7;4;1917
2024-11-01;8;7;1;18
2024-11-01;8;7;2;3560
2024-11-01;8;7;3;310
2024-11-01;8;7;4;2029
2024-11-01;9;7;1;15
2024-11-01;9;7;2;2966
2024-11-01;9;7;3;258
2024-11-01;9;7;4;1691
2024-11-01;10;7;1;22
2024-11-01;10;7;2;4351
2024-11-01;10;7;3;768
2024-11-01;10;7;4;2480
2024-11-01;11;7;1;16
2024-11-01;11;7;2;3164
2024-11-01;11;7;3;558
2024-11-01;11;7;4;1804
2024-11-01;12;7;1;11
2024-11-01;12;7;2;2175
2024-11-01;12;7;3;384
2024-11-01;12;7;4;1240
2024-11-01;1;8;1;20
2024-11-01;1;8;2;4944
2024-11-01;1;8;3;674
2024-11-01;1;8;4;2706
2024-11-01;2;8;1;13
2024-11-01;2;8;2;3214
2024-11-01;2;8;3;438
2024-11-01;2;8;4;1759
2024-11-01;3;8;1;16
2024-11-01;3;8;2;3955
2024-11-01;3;8;3;539
2024-11-01;3;8;4;2165
2024-11-01;4;8;1;13
2024-11-01;4;8;2;3214
2024-11-01;4;8;3;438
2024-11-01;4;8;4;1759
2024-11-01;5;8;1;15
2024-11-01;5;8;2;3708
2024-11-01;5;8;3;506
2024-11-01;5;8;4;2029
2024-11-01;6;8;1;17
2024-11-01;6;8;2;4202
2024-11-01;6;8;3;922
2024-11-01;6;8;4;2300
2024-11-01;7;8;1;13
2024-11-01;7;8;2;3214
2024-11-01;7;8;3;705
2024-11-01;7;8;4;1759
2024-11-01;8;8;1;14
2024-11-01;8;8;2;3461
2024-11-01;8;8;3;301
2024-11-01;8;8;4;1894
2024-11-01;9;8;1;11
2024-11-01;9;8;2;2719
2024-11-01;9;8;3;236
2024-11-01;9;8;4;1488
2024-11-01;10;8;1;17
2024-11-01;10;8;2;4202
2024-11-01;10;8;3;742
2024-11-01;10;8;4;2300
2024-11-01;11;8;1;13
2024-11-01;11;8;2;3214
2024-11-01;11;8;3;567
2024-11-01;11;8;4;1759
2024-11-01;12;8;1;8
2024-11-01;12;8;2;1978
2024-11-01;12;8;3;349
2024-11-01;12;8;4;1082
2024-11-01;1;10;1;60
2024-11-01;1;10;2;8158
2024-11-01;1;10;3;1112
2024-11-01;1;10;4;4920
2024-11-01;2;10;1;43
2024-11-01;2;10;2;5846
2024-11-01;2;10;3;797
2024-11-01;2;10;4;3526
2024-11-01;3;10;1;52
2024-11-01;3;10;2;7070
2024-11-01;3;10;3;964
2024-11-01;3;10;4;4264
2024-11-01;4;10;1;43
2024-11-01;4;10;2;5846
2024-11-01;4;10;3;797
2024-11-01;4;10;4;3526
2024-11-01;5;10;1;48
2024-11-01;5;10;2;6526
2024-11-01;5;10;3;890
2024-11-01;5;10;4;3936
2024-11-01;6;10;1;27
2024-11-01;6;10;2;3671
2024-11-01;6;10;3;806
2024-11-01;6;10;4;2214
2024-11-01;7;10;1;21
2024-11-01;7;10;2;2855
2024-11-01;7;10;3;627
2024-11-01;7;10;4;1722
2024-11-01;8;10;1;10
2024-11-01;8;10;2;1360
2024-11-01;8;10;3;118
2024-11-01;8;10;4;820
2024-11-01;9;10;1;8
2024-11-01;9;10;2;1088
2024-11-01;9;10;3;95
2024-11-01;9;10;4;656
2024-11-01;10;10;1;21
2024-11-01;10;10;2;2855
2024-11-01;10;10;3;504
2024-11-01;10;10;4;1722
2024-11-01;11;10;1;16
2024-11-01;11;10;2;2175
